,Original index,pm-Containers.drbqci,pm-Containers.pDCPBytesDL,pm-Containers.pDCPBytesUL,pm-Containers.pLMN-Identity,pm-Containers.interface-type,list-of-matched-UEs.ueId,timestamp,Test ID
1010,539,0.0,0.0,0.0,b'111',x2-u,b'00009',1700749445.117226,5
1011,540,0.0,0.0,0.0,b'111',x2-u,b'00010',1700749445.117226,5
1012,585,0.0,0.0,0.0,b'111',x2-u,b'00002',1700749469.445531,5
1013,586,0.0,0.0,0.0,b'111',x2-u,b'00004',1700749469.445531,5
1014,587,0.0,0.0,0.0,b'111',x2-u,b'00003',1700749469.445531,5
1015,588,0.0,0.0,0.0,b'111',x2-u,b'00001',1700749469.4578338,5
1016,589,0.0,0.0,0.0,b'111',x2-u,b'00010',1700749469.4578338,5
1017,590,0.0,0.0,0.0,b'111',x2-u,b'00005',1700749469.4578338,5
1018,591,0.0,0.0,0.0,b'111',x2-u,b'00007',1700749469.4687254,5
1019,592,0.0,0.0,0.0,b'111',x2-u,b'00003',1700749469.4803858,5
1020,593,0.0,0.0,0.0,b'111',x2-u,b'00009',1700749469.4803858,5
1021,594,0.0,0.0,0.0,b'111',x2-u,b'00006',1700749469.4803858,5
1022,595,0.0,0.0,0.0,b'111',x2-u,b'00011',1700749469.4803858,5
1023,596,0.0,0.0,0.0,b'111',x2-u,b'00010',1700749469.4803858,5
1024,597,0.0,0.0,0.0,b'111',x2-u,b'00012',1700749469.4803858,5
1025,648,0.0,0.0,0.0,b'111',x2-u,b'00004',1700749493.8478868,5
1026,649,0.0,0.0,0.0,b'111',x2-u,b'00010',1700749493.8478868,5
1027,650,0.0,0.0,0.0,b'111',x2-u,b'00002',1700749493.8478868,5
1028,651,0.0,0.0,0.0,b'111',x2-u,b'00003',1700749493.8478868,5
1029,652,0.0,0.0,0.0,b'111',x2-u,b'00010',1700749493.85987,5
1030,653,0.0,0.0,0.0,b'111',x2-u,b'00001',1700749493.85987,5
1031,654,0.0,0.0,0.0,b'111',x2-u,b'00005',1700749493.85987,5
1032,655,0.0,0.0,0.0,b'111',x2-u,b'00007',1700749493.871241,5
1033,656,0.0,0.0,0.0,b'111',x2-u,b'00011',1700749493.883804,5
1034,657,0.0,0.0,0.0,b'111',x2-u,b'00012',1700749493.883804,5
1035,658,0.0,0.0,0.0,b'111',x2-u,b'00009',1700749493.883804,5
1036,659,0.0,0.0,0.0,b'111',x2-u,b'00005',1700749493.883804,5
1037,660,0.0,0.0,0.0,b'111',x2-u,b'00006',1700749493.883804,5
1038,713,0.0,0.0,0.0,b'111',x2-u,b'00003',1700749522.306669,5
1039,714,0.0,0.0,0.0,b'111',x2-u,b'00004',1700749522.306669,5
1040,715,0.0,0.0,0.0,b'111',x2-u,b'00001',1700749522.306669,5
1041,716,0.0,0.0,0.0,b'111',x2-u,b'00002',1700749522.306669,5
1042,717,0.0,0.0,0.0,b'111',x2-u,b'00010',1700749522.306669,5
1043,718,0.0,0.0,0.0,b'111',x2-u,b'00007',1700749522.3342488,5
1044,719,0.0,0.0,0.0,b'111',x2-u,b'00009',1700749522.3482666,5
1045,720,0.0,0.0,0.0,b'111',x2-u,b'00005',1700749522.3482666,5
1046,721,0.0,0.0,0.0,b'111',x2-u,b'00012',1700749522.3482666,5
1047,722,0.0,0.0,0.0,b'111',x2-u,b'00011',1700749522.3482666,5
1048,723,0.0,0.0,0.0,b'111',x2-u,b'00006',1700749522.3482666,5
1049,768,0.0,0.0,0.0,b'111',x2-u,b'00004',1700749550.7451527,5
1050,769,0.0,0.0,0.0,b'111',x2-u,b'00010',1700749550.7451527,5
1051,770,0.0,0.0,0.0,b'111',x2-u,b'00002',1700749550.7451527,5
1052,771,0.0,0.0,0.0,b'111',x2-u,b'00001',1700749550.75926,5
1053,772,0.0,0.0,0.0,b'111',x2-u,b'00007',1700749550.7718248,5
1054,773,0.0,0.0,0.0,b'111',x2-u,b'00006',1700749550.794504,5
1055,774,0.0,0.0,0.0,b'111',x2-u,b'00012',1700749550.794504,5
1056,775,0.0,0.0,0.0,b'111',x2-u,b'00005',1700749550.794504,5
1057,776,0.0,0.0,0.0,b'111',x2-u,b'00009',1700749550.794504,5
1058,777,0.0,0.0,0.0,b'111',x2-u,b'00011',1700749550.794504,5
1059,778,0.0,0.0,0.0,b'111',x2-u,b'00003',1700749550.794504,5
1060,823,0.0,0.0,0.0,b'111',x2-u,b'00002',1700749579.2024348,5
1061,824,0.0,0.0,0.0,b'111',x2-u,b'00010',1700749579.2024348,5
1062,825,0.0,0.0,0.0,b'111',x2-u,b'00004',1700749579.2024348,5
1063,826,0.0,0.0,0.0,b'111',x2-u,b'00003',1700749579.2174096,5
1064,827,0.0,0.0,0.0,b'111',x2-u,b'00001',1700749579.2174096,5
1065,828,0.0,0.0,0.0,b'111',x2-u,b'00007',1700749579.2308445,5
1066,829,0.0,0.0,0.0,b'111',x2-u,b'00009',1700749579.2448227,5
1067,830,0.0,0.0,0.0,b'111',x2-u,b'00005',1700749579.2448227,5
1068,831,0.0,0.0,0.0,b'111',x2-u,b'00006',1700749579.2448227,5
1069,832,0.0,0.0,0.0,b'111',x2-u,b'00012',1700749579.2448227,5
1070,833,0.0,0.0,0.0,b'111',x2-u,b'00011',1700749579.2448227,5
1071,834,0.0,0.0,0.0,b'111',x2-u,b'00003',1700749579.2448227,5
1072,883,0.0,0.0,0.0,b'111',x2-u,b'00004',1700749607.6944623,5
1073,884,0.0,0.0,0.0,b'111',x2-u,b'00010',1700749607.6944623,5
1074,885,0.0,0.0,0.0,b'111',x2-u,b'00008',1700749607.6944623,5
1075,886,0.0,0.0,0.0,b'111',x2-u,b'00002',1700749607.6944623,5
1076,887,0.0,0.0,0.0,b'111',x2-u,b'00003',1700749607.70963,5
1077,888,0.0,0.0,0.0,b'111',x2-u,b'00001',1700749607.70963,5
1078,889,0.0,0.0,0.0,b'111',x2-u,b'00007',1700749607.7218225,5
1079,890,0.0,0.0,0.0,b'111',x2-u,b'00006',1700749607.7358818,5
1080,891,0.0,0.0,0.0,b'111',x2-u,b'00005',1700749607.7358818,5
1081,892,0.0,0.0,0.0,b'111',x2-u,b'00009',1700749607.7358818,5
1082,893,0.0,0.0,0.0,b'111',x2-u,b'00012',1700749607.7358818,5
1083,894,0.0,0.0,0.0,b'111',x2-u,b'00011',1700749607.7358818,5
1084,943,0.0,0.0,0.0,b'111',x2-u,b'00008',1700749636.1815712,5
1085,944,0.0,0.0,0.0,b'111',x2-u,b'00004',1700749636.1815712,5
1086,945,0.0,0.0,0.0,b'111',x2-u,b'00002',1700749636.1815712,5
1087,946,0.0,0.0,0.0,b'111',x2-u,b'00010',1700749636.1815712,5
1088,947,0.0,0.0,0.0,b'111',x2-u,b'00003',1700749636.1973767,5
1089,948,0.0,0.0,0.0,b'111',x2-u,b'00001',1700749636.1973767,5
1090,949,0.0,0.0,0.0,b'111',x2-u,b'00007',1700749636.211879,5
1091,950,0.0,0.0,0.0,b'111',x2-u,b'00012',1700749636.2301905,5
1092,951,0.0,0.0,0.0,b'111',x2-u,b'00009',1700749636.2301905,5
1093,952,0.0,0.0,0.0,b'111',x2-u,b'00011',1700749636.2301905,5
1094,953,0.0,0.0,0.0,b'111',x2-u,b'00005',1700749636.2301905,5
1095,954,0.0,0.0,0.0,b'111',x2-u,b'00006',1700749636.2301905,5
1096,1003,0.0,0.0,0.0,b'111',x2-u,b'00006',1700749664.710138,5
1097,1004,0.0,0.0,0.0,b'111',x2-u,b'00004',1700749664.710138,5
1098,1005,0.0,0.0,0.0,b'111',x2-u,b'00008',1700749664.710138,5
1099,1006,0.0,0.0,0.0,b'111',x2-u,b'00010',1700749664.710138,5
1100,1007,0.0,0.0,0.0,b'111',x2-u,b'00002',1700749664.710138,5
1101,1008,0.0,0.0,0.0,b'111',x2-u,b'00003',1700749664.7267103,5
1102,1009,0.0,0.0,0.0,b'111',x2-u,b'00001',1700749664.7267103,5
1103,1010,0.0,0.0,0.0,b'111',x2-u,b'00007',1700749664.740865,5
1104,1011,0.0,0.0,0.0,b'111',x2-u,b'00009',1700749664.755348,5
1105,1012,0.0,0.0,0.0,b'111',x2-u,b'00011',1700749664.755348,5
1106,1013,0.0,0.0,0.0,b'111',x2-u,b'00012',1700749664.755348,5
1107,1014,0.0,0.0,0.0,b'111',x2-u,b'00006',1700749664.755348,5
1108,1015,0.0,0.0,0.0,b'111',x2-u,b'00005',1700749664.755348,5
1109,1068,0.0,0.0,0.0,b'111',x2-u,b'00008',1700749697.259133,5
1110,1069,0.0,0.0,0.0,b'111',x2-u,b'00004',1700749697.259133,5
1111,1070,0.0,0.0,0.0,b'111',x2-u,b'00002',1700749697.259133,5
1112,1071,0.0,0.0,0.0,b'111',x2-u,b'00010',1700749697.259133,5
1113,1072,0.0,0.0,0.0,b'111',x2-u,b'00001',1700749697.2738416,5
1114,1073,0.0,0.0,0.0,b'111',x2-u,b'00005',1700749697.2738416,5
1115,1074,0.0,0.0,0.0,b'111',x2-u,b'00007',1700749697.2738416,5
1116,1075,0.0,0.0,0.0,b'111',x2-u,b'00007',1700749697.2869666,5
1117,1076,0.0,0.0,0.0,b'111',x2-u,b'00003',1700749697.3016224,5
1118,1077,0.0,0.0,0.0,b'111',x2-u,b'00009',1700749697.3016224,5
1119,1078,0.0,0.0,0.0,b'111',x2-u,b'00012',1700749697.3016224,5
1120,1079,0.0,0.0,0.0,b'111',x2-u,b'00006',1700749697.3016224,5
1121,1080,0.0,0.0,0.0,b'111',x2-u,b'00004',1700749697.3016224,5
1122,1081,0.0,0.0,0.0,b'111',x2-u,b'00011',1700749697.3016224,5
1123,0,0.0,0.0,0.0,b'111',x2-u,b'00003',1700752762.3361387,7
1124,1,0.0,0.0,0.0,b'111',x2-u,b'00005',1700752762.3361387,7
1125,10,0.0,0.0,0.0,b'111',x2-u,b'00001',1700752762.378863,7
1126,11,0.0,0.0,0.0,b'111',x2-u,b'00010',1700752762.378863,7
1127,12,0.0,0.0,0.0,b'111',x2-u,b'00002',1700752762.378863,7
1128,13,0.0,0.0,0.0,b'111',x2-u,b'00012',1700752762.378863,7
1129,30,0.0,0.0,0.0,b'111',x2-u,b'00004',1700752762.4418228,7
1130,31,0.0,0.0,0.0,b'111',x2-u,b'00007',1700752762.4418228,7
1131,32,0.0,0.0,0.0,b'111',x2-u,b'00006',1700752762.4418228,7
1132,33,0.0,0.0,0.0,b'111',x2-u,b'00009',1700752762.4418228,7
1133,34,0.0,0.0,0.0,b'111',x2-u,b'00011',1700752762.4418228,7
1134,55,0.0,0.0,0.0,b'111',x2-u,b'00006',1700752786.6126206,7
1135,56,0.0,0.0,0.0,b'111',x2-u,b'00004',1700752786.6126206,7
1136,57,0.0,0.0,0.0,b'111',x2-u,b'00009',1700752786.6126206,7
1137,58,0.0,0.0,0.0,b'111',x2-u,b'00007',1700752786.6126206,7
1138,59,0.0,0.0,0.0,b'111',x2-u,b'00011',1700752786.6126206,7
1139,60,0.0,0.0,0.0,b'111',x2-u,b'00005',1700752786.6126206,7
1140,61,0.0,0.0,0.0,b'111',x2-u,b'00003',1700752786.6282303,7
1141,62,0.0,0.0,0.0,b'111',x2-u,b'00001',1700752786.6282303,7
1142,63,0.0,0.0,0.0,b'111',x2-u,b'00012',1700752786.6282303,7
1143,64,0.0,0.0,0.0,b'111',x2-u,b'00002',1700752786.6282303,7
1144,65,0.0,0.0,0.0,b'111',x2-u,b'00010',1700752786.6282303,7
1145,110,0.0,0.0,0.0,b'111',x2-u,b'00011',1700752814.9071736,7
1146,111,0.0,0.0,0.0,b'111',x2-u,b'00004',1700752814.9071736,7
1147,112,0.0,0.0,0.0,b'111',x2-u,b'00006',1700752814.9071736,7
1148,113,0.0,0.0,0.0,b'111',x2-u,b'00007',1700752814.9071736,7
1149,114,0.0,0.0,0.0,b'111',x2-u,b'00012',1700752814.9071736,7
1150,115,0.0,0.0,0.0,b'111',x2-u,b'00005',1700752814.9071736,7
1151,116,0.0,0.0,0.0,b'111',x2-u,b'00009',1700752814.9071736,7
1152,117,0.0,0.0,0.0,b'111',x2-u,b'00001',1700752814.9255085,7
1153,118,0.0,0.0,0.0,b'111',x2-u,b'00002',1700752814.9255085,7
1154,119,0.0,0.0,0.0,b'111',x2-u,b'00003',1700752814.9255085,7
1155,120,0.0,0.0,0.0,b'111',x2-u,b'00010',1700752814.9255085,7
1156,165,0.0,0.0,0.0,b'111',x2-u,b'00005',1700752839.207773,7
1157,166,0.0,0.0,0.0,b'111',x2-u,b'00004',1700752839.207773,7
1158,167,0.0,0.0,0.0,b'111',x2-u,b'00012',1700752839.207773,7
1159,168,0.0,0.0,0.0,b'111',x2-u,b'00011',1700752839.207773,7
1160,169,0.0,0.0,0.0,b'111',x2-u,b'00007',1700752839.207773,7
1161,170,0.0,0.0,0.0,b'111',x2-u,b'00006',1700752839.207773,7
1162,171,0.0,0.0,0.0,b'111',x2-u,b'00009',1700752839.207773,7
1163,172,0.0,0.0,0.0,b'111',x2-u,b'00003',1700752839.2258987,7
1164,173,0.0,0.0,0.0,b'111',x2-u,b'00010',1700752839.2258987,7
1165,174,0.0,0.0,0.0,b'111',x2-u,b'00002',1700752839.2258987,7
1166,175,0.0,0.0,0.0,b'111',x2-u,b'00001',1700752839.2258987,7
1167,220,0.0,0.0,0.0,b'111',x2-u,b'00009',1700752867.5379925,7
1168,221,0.0,0.0,0.0,b'111',x2-u,b'00007',1700752867.5379925,7
1169,222,0.0,0.0,0.0,b'111',x2-u,b'00004',1700752867.5379925,7
1170,223,0.0,0.0,0.0,b'111',x2-u,b'00012',1700752867.5379925,7
1171,224,0.0,0.0,0.0,b'111',x2-u,b'00005',1700752867.5379925,7
1172,225,0.0,0.0,0.0,b'111',x2-u,b'00006',1700752867.5379925,7
1173,226,0.0,0.0,0.0,b'111',x2-u,b'00011',1700752867.5379925,7
1174,227,0.0,0.0,0.0,b'111',x2-u,b'00003',1700752867.5379925,7
1175,228,0.0,0.0,0.0,b'111',x2-u,b'00001',1700752867.5566978,7
1176,229,0.0,0.0,0.0,b'111',x2-u,b'00010',1700752867.5566978,7
1177,230,0.0,0.0,0.0,b'111',x2-u,b'00002',1700752867.5566978,7
1178,275,0.0,0.0,0.0,b'111',x2-u,b'00003',1700752895.8673182,7
1179,276,0.0,0.0,0.0,b'111',x2-u,b'00004',1700752895.8673182,7
1180,277,0.0,0.0,0.0,b'111',x2-u,b'00005',1700752895.8673182,7
1181,278,0.0,0.0,0.0,b'111',x2-u,b'00011',1700752895.8673182,7
1182,279,0.0,0.0,0.0,b'111',x2-u,b'00007',1700752895.8673182,7
1183,280,0.0,0.0,0.0,b'111',x2-u,b'00006',1700752895.8673182,7
1184,281,0.0,0.0,0.0,b'111',x2-u,b'00009',1700752895.8673182,7
1185,282,0.0,0.0,0.0,b'111',x2-u,b'00010',1700752895.885055,7
1186,283,0.0,0.0,0.0,b'111',x2-u,b'00002',1700752895.885055,7
1187,284,0.0,0.0,0.0,b'111',x2-u,b'00001',1700752895.885055,7
1188,285,0.0,0.0,0.0,b'111',x2-u,b'00012',1700752895.885055,7
1189,330,0.0,0.0,0.0,b'111',x2-u,b'00011',1700752924.20734,7
1190,331,0.0,0.0,0.0,b'111',x2-u,b'00007',1700752924.20734,7
1191,332,0.0,0.0,0.0,b'111',x2-u,b'00009',1700752924.20734,7
1192,333,0.0,0.0,0.0,b'111',x2-u,b'00005',1700752924.20734,7
1193,334,0.0,0.0,0.0,b'111',x2-u,b'00006',1700752924.20734,7
1194,335,0.0,0.0,0.0,b'111',x2-u,b'00003',1700752924.20734,7
1195,336,0.0,0.0,0.0,b'111',x2-u,b'00004',1700752924.20734,7
1196,337,0.0,0.0,0.0,b'111',x2-u,b'00012',1700752924.2183695,7
1197,338,0.0,0.0,0.0,b'111',x2-u,b'00002',1700752924.2278025,7
1198,339,0.0,0.0,0.0,b'111',x2-u,b'00010',1700752924.2278025,7
1199,340,0.0,0.0,0.0,b'111',x2-u,b'00001',1700752924.2278025,7
1200,385,0.0,0.0,0.0,b'111',x2-u,b'00005',1700752948.5370352,7
1201,386,0.0,0.0,0.0,b'111',x2-u,b'00012',1700752948.5370352,7
1202,387,0.0,0.0,0.0,b'111',x2-u,b'00007',1700752948.5370352,7
1203,388,0.0,0.0,0.0,b'111',x2-u,b'00006',1700752948.5370352,7
1204,389,0.0,0.0,0.0,b'111',x2-u,b'00011',1700752948.5370352,7
1205,390,0.0,0.0,0.0,b'111',x2-u,b'00009',1700752948.5370352,7
1206,391,0.0,0.0,0.0,b'111',x2-u,b'00004',1700752948.5370352,7
1207,392,0.0,0.0,0.0,b'111',x2-u,b'00001',1700752948.5370352,7
1208,393,0.0,0.0,0.0,b'111',x2-u,b'00010',1700752948.5581431,7
1209,394,0.0,0.0,0.0,b'111',x2-u,b'00002',1700752948.5581431,7
1210,395,0.0,0.0,0.0,b'111',x2-u,b'00003',1700752948.5581431,7
1211,440,0.0,0.0,0.0,b'111',x2-u,b'00007',1700752972.872289,7
1212,441,0.0,0.0,0.0,b'111',x2-u,b'00012',1700752972.872289,7
1213,442,0.0,0.0,0.0,b'111',x2-u,b'00006',1700752972.872289,7
1214,443,0.0,0.0,0.0,b'111',x2-u,b'00009',1700752972.872289,7
1215,444,0.0,0.0,0.0,b'111',x2-u,b'00011',1700752972.872289,7
1216,445,0.0,0.0,0.0,b'111',x2-u,b'00004',1700752972.872289,7
1217,446,0.0,0.0,0.0,b'111',x2-u,b'00005',1700752972.883502,7
1218,447,0.0,0.0,0.0,b'111',x2-u,b'00001',1700752972.8936446,7
1219,448,0.0,0.0,0.0,b'111',x2-u,b'00010',1700752972.8936446,7
1220,449,0.0,0.0,0.0,b'111',x2-u,b'00003',1700752972.8936446,7
1221,450,0.0,0.0,0.0,b'111',x2-u,b'00002',1700752972.8936446,7
1222,495,0.0,0.0,0.0,b'111',x2-u,b'00010',1700753001.2577524,7
1223,496,0.0,0.0,0.0,b'111',x2-u,b'00007',1700753001.2577524,7
1224,497,0.0,0.0,0.0,b'111',x2-u,b'00009',1700753001.2577524,7
1225,498,0.0,0.0,0.0,b'111',x2-u,b'00012',1700753001.2577524,7
1226,499,0.0,0.0,0.0,b'111',x2-u,b'00006',1700753001.2577524,7
1227,500,0.0,0.0,0.0,b'111',x2-u,b'00011',1700753001.2577524,7
1228,501,0.0,0.0,0.0,b'111',x2-u,b'00003',1700753001.2577524,7
1229,502,0.0,0.0,0.0,b'111',x2-u,b'00001',1700753001.2704132,7
1230,503,0.0,0.0,0.0,b'111',x2-u,b'00005',1700753001.2704132,7
1231,504,0.0,0.0,0.0,b'111',x2-u,b'00002',1700753001.2820091,7
1232,505,0.0,0.0,0.0,b'111',x2-u,b'00004',1700753001.2820091,7
1233,550,0.0,0.0,0.0,b'111',x2-u,b'00012',1700753025.6476436,7
1234,551,0.0,0.0,0.0,b'111',x2-u,b'00009',1700753025.6476436,7
1235,552,0.0,0.0,0.0,b'111',x2-u,b'00010',1700753025.6476436,7
1236,553,0.0,0.0,0.0,b'111',x2-u,b'00006',1700753025.6476436,7
1237,554,0.0,0.0,0.0,b'111',x2-u,b'00011',1700753025.6476436,7
1238,555,0.0,0.0,0.0,b'111',x2-u,b'00003',1700753025.6476436,7
1239,556,0.0,0.0,0.0,b'111',x2-u,b'00005',1700753025.66034,7
1240,557,0.0,0.0,0.0,b'111',x2-u,b'00001',1700753025.66034,7
1241,558,0.0,0.0,0.0,b'111',x2-u,b'00002',1700753025.6740398,7
1242,559,0.0,0.0,0.0,b'111',x2-u,b'00004',1700753025.6740398,7
1243,560,0.0,0.0,0.0,b'111',x2-u,b'00007',1700753025.683802,7
1244,605,0.0,0.0,0.0,b'111',x2-u,b'00012',1700753054.0702856,7
1245,606,0.0,0.0,0.0,b'111',x2-u,b'00009',1700753054.0702856,7
1246,607,0.0,0.0,0.0,b'111',x2-u,b'00006',1700753054.0702856,7
1247,608,0.0,0.0,0.0,b'111',x2-u,b'00011',1700753054.0702856,7
1248,609,0.0,0.0,0.0,b'111',x2-u,b'00005',1700753054.082167,7
1249,610,0.0,0.0,0.0,b'111',x2-u,b'00010',1700753054.082167,7
1250,611,0.0,0.0,0.0,b'111',x2-u,b'00001',1700753054.082167,7
1251,612,0.0,0.0,0.0,b'111',x2-u,b'00004',1700753054.09324,7
1252,613,0.0,0.0,0.0,b'111',x2-u,b'00003',1700753054.09324,7
1253,614,0.0,0.0,0.0,b'111',x2-u,b'00002',1700753054.09324,7
1254,615,0.0,0.0,0.0,b'111',x2-u,b'00007',1700753054.1041536,7
1255,660,0.0,0.0,0.0,b'111',x2-u,b'00011',1700753078.4492931,7
1256,661,0.0,0.0,0.0,b'111',x2-u,b'00006',1700753078.4492931,7
1257,662,0.0,0.0,0.0,b'111',x2-u,b'00009',1700753078.4492931,7
1258,663,0.0,0.0,0.0,b'111',x2-u,b'00005',1700753078.4492931,7
1259,664,0.0,0.0,0.0,b'111',x2-u,b'00012',1700753078.4492931,7
1260,665,0.0,0.0,0.0,b'111',x2-u,b'00002',1700753078.4743335,7
1261,666,0.0,0.0,0.0,b'111',x2-u,b'00010',1700753078.4743335,7
1262,667,0.0,0.0,0.0,b'111',x2-u,b'00004',1700753078.4743335,7
1263,668,0.0,0.0,0.0,b'111',x2-u,b'00003',1700753078.4743335,7
1264,669,0.0,0.0,0.0,b'111',x2-u,b'00001',1700753078.4743335,7
1265,670,0.0,0.0,0.0,b'111',x2-u,b'00007',1700753078.4856896,7
1266,715,0.0,0.0,0.0,b'111',x2-u,b'00009',1700753106.8583622,7
1267,716,0.0,0.0,0.0,b'111',x2-u,b'00006',1700753106.8583622,7
1268,717,0.0,0.0,0.0,b'111',x2-u,b'00003',1700753106.8583622,7
1269,718,0.0,0.0,0.0,b'111',x2-u,b'00012',1700753106.8583622,7
1270,719,0.0,0.0,0.0,b'111',x2-u,b'00011',1700753106.8583622,7
1271,720,0.0,0.0,0.0,b'111',x2-u,b'00005',1700753106.8583622,7
1272,721,0.0,0.0,0.0,b'111',x2-u,b'00001',1700753106.871587,7
1273,722,0.0,0.0,0.0,b'111',x2-u,b'00004',1700753106.8835614,7
1274,723,0.0,0.0,0.0,b'111',x2-u,b'00002',1700753106.8835614,7
1275,724,0.0,0.0,0.0,b'111',x2-u,b'00010',1700753106.8835614,7
1276,725,0.0,0.0,0.0,b'111',x2-u,b'00007',1700753106.8949742,7
1277,770,0.0,0.0,0.0,b'111',x2-u,b'00006',1700753131.2462752,7
1278,771,0.0,0.0,0.0,b'111',x2-u,b'00003',1700753131.2462752,7
1279,772,0.0,0.0,0.0,b'111',x2-u,b'00009',1700753131.2462752,7
1280,773,0.0,0.0,0.0,b'111',x2-u,b'00011',1700753131.2462752,7
1281,774,0.0,0.0,0.0,b'111',x2-u,b'00005',1700753131.2462752,7
1282,775,0.0,0.0,0.0,b'111',x2-u,b'00012',1700753131.2462752,7
1283,776,0.0,0.0,0.0,b'111',x2-u,b'00001',1700753135.2871048,7
1284,777,0.0,0.0,0.0,b'111',x2-u,b'00002',1700753135.3024678,7
1285,778,0.0,0.0,0.0,b'111',x2-u,b'00010',1700753135.3024678,7
1286,779,0.0,0.0,0.0,b'111',x2-u,b'00004',1700753135.3024678,7
1287,780,0.0,0.0,0.0,b'111',x2-u,b'00007',1700753135.3147995,7
1288,825,0.0,0.0,0.0,b'111',x2-u,b'00011',1700753163.7069564,7
1289,826,0.0,0.0,0.0,b'111',x2-u,b'00005',1700753163.7069564,7
1290,827,0.0,0.0,0.0,b'111',x2-u,b'00009',1700753163.7069564,7
1291,828,0.0,0.0,0.0,b'111',x2-u,b'00012',1700753163.7069564,7
1292,829,0.0,0.0,0.0,b'111',x2-u,b'00006',1700753163.7069564,7
1293,830,0.0,0.0,0.0,b'111',x2-u,b'00001',1700753163.7217767,7
1294,831,0.0,0.0,0.0,b'111',x2-u,b'00003',1700753163.7217767,7
1295,832,0.0,0.0,0.0,b'111',x2-u,b'00008',1700753163.735566,7
1296,833,0.0,0.0,0.0,b'111',x2-u,b'00002',1700753163.735566,7
1297,834,0.0,0.0,0.0,b'111',x2-u,b'00004',1700753163.735566,7
1298,835,0.0,0.0,0.0,b'111',x2-u,b'00010',1700753163.735566,7
1299,836,0.0,0.0,0.0,b'111',x2-u,b'00007',1700753163.747808,7
1300,885,0.0,0.0,0.0,b'111',x2-u,b'00012',1700753192.14867,7
1301,886,0.0,0.0,0.0,b'111',x2-u,b'00011',1700753192.14867,7
1302,887,0.0,0.0,0.0,b'111',x2-u,b'00009',1700753192.14867,7
1303,888,0.0,0.0,0.0,b'111',x2-u,b'00006',1700753192.14867,7
1304,889,0.0,0.0,0.0,b'111',x2-u,b'00005',1700753192.14867,7
1305,890,0.0,0.0,0.0,b'111',x2-u,b'00003',1700753192.1636229,7
1306,891,0.0,0.0,0.0,b'111',x2-u,b'00001',1700753192.1636229,7
1307,892,0.0,0.0,0.0,b'111',x2-u,b'00008',1700753192.1762793,7
1308,893,0.0,0.0,0.0,b'111',x2-u,b'00004',1700753192.1762793,7
1309,894,0.0,0.0,0.0,b'111',x2-u,b'00010',1700753192.1762793,7
1310,895,0.0,0.0,0.0,b'111',x2-u,b'00002',1700753192.1762793,7
1311,896,0.0,0.0,0.0,b'111',x2-u,b'00007',1700753192.188918,7
1312,945,0.0,0.0,0.0,b'111',x2-u,b'00012',1700753220.6094544,7
1313,946,0.0,0.0,0.0,b'111',x2-u,b'00009',1700753220.6094544,7
1314,947,0.0,0.0,0.0,b'111',x2-u,b'00011',1700753220.6094544,7
1315,948,0.0,0.0,0.0,b'111',x2-u,b'00005',1700753220.6094544,7
1316,949,0.0,0.0,0.0,b'111',x2-u,b'00001',1700753220.6244843,7
1317,950,0.0,0.0,0.0,b'111',x2-u,b'00003',1700753220.6244843,7
1318,951,0.0,0.0,0.0,b'111',x2-u,b'00008',1700753220.6388154,7
1319,952,0.0,0.0,0.0,b'111',x2-u,b'00010',1700753220.6388154,7
1320,953,0.0,0.0,0.0,b'111',x2-u,b'00004',1700753220.6388154,7
1321,954,0.0,0.0,0.0,b'111',x2-u,b'00006',1700753220.6388154,7
1322,955,0.0,0.0,0.0,b'111',x2-u,b'00002',1700753220.6388154,7
1323,956,0.0,0.0,0.0,b'111',x2-u,b'00007',1700753220.6517472,7
1324,1005,0.0,0.0,0.0,b'111',x2-u,b'00003',1700753249.0966349,7
1325,1006,0.0,0.0,0.0,b'111',x2-u,b'00004',1700753249.0966349,7
1326,1007,0.0,0.0,0.0,b'111',x2-u,b'00009',1700753249.0966349,7
1327,1008,0.0,0.0,0.0,b'111',x2-u,b'00006',1700753249.0966349,7
1328,1009,0.0,0.0,0.0,b'111',x2-u,b'00012',1700753249.0966349,7
1329,1010,0.0,0.0,0.0,b'111',x2-u,b'00011',1700753249.0966349,7
1330,1011,0.0,0.0,0.0,b'111',x2-u,b'00001',1700753249.112425,7
1331,1012,0.0,0.0,0.0,b'111',x2-u,b'00005',1700753249.112425,7
1332,1013,0.0,0.0,0.0,b'111',x2-u,b'00002',1700753249.1257932,7
1333,1014,0.0,0.0,0.0,b'111',x2-u,b'00010',1700753249.1257932,7
1334,1015,0.0,0.0,0.0,b'111',x2-u,b'00008',1700753249.1257932,7
1335,1016,0.0,0.0,0.0,b'111',x2-u,b'00007',1700753249.1383777,7
1336,0,0.0,0.0,0.0,b'111',x2-u,b'00001',1700744640.9942849,1
1337,1,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744640.9942849,1
1338,2,0.0,0.0,0.0,b'111',x2-u,b'00002',1700744640.9942849,1
1339,3,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744640.9942849,1
1340,4,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744640.9942849,1
1341,25,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744641.1037123,1
