,PLMN ID,UE ID,Cell object ID,Timestamp,UE Performance Measurement type,QCI,DL PRB usage,UL PRB usage,DL total available PRBs,UL total available PRBs,NRCI,UE Performance Measurement value,Test ID
488,b'111',b'00007',1112,76.9607298374176,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',1180.0,3
489,b'111',b'00011',1112,76.9607298374176,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',1233.0,3
490,b'111',b'00009',1112,76.9607298374176,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',780.0,3
491,b'111',b'00003',1112,76.9607298374176,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',325.0,3
492,b'111',b'00005',1112,76.9607298374176,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',9908.0,3
493,b'111',b'00006',1112,76.9607298374176,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',700.0,3
494,b'111',b'00012',1112,76.9607298374176,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',221.0,3
495,b'111',b'00004',1112,76.9607298374176,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'32\x00}\xf0',547.0,3
496,b'111',b'00002',1115,77.02001690864563,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'80\x00}\xf0',6849.0,3
497,b'111',b'00001',1115,77.02001690864563,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'80\x00}\xf0',1305.0,3
498,b'111',b'00010',1115,77.02001690864563,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'80\x00}\xf0',14440.0,3
499,b'111',b'00003',1115,77.02001690864563,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'80\x00}\xf0',325.0,3
500,b'111',b'00001',1115,105.24126744270325,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',1453.0,3
501,b'111',b'00002',1115,105.24126744270325,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',6980.0,3
502,b'111',b'00010',1115,105.24126744270325,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',14440.0,3
503,b'111',b'00009',1112,105.33694124221802,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',675.0,3
504,b'111',b'00012',1112,105.33694124221802,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',2815.0,3
505,b'111',b'00004',1112,105.33694124221802,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',511.0,3
506,b'111',b'00007',1112,105.33694124221802,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',1159.0,3
507,b'111',b'00011',1112,105.33694124221802,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',4209.0,3
508,b'111',b'00006',1112,105.33694124221802,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',577.0,3
509,b'111',b'00003',1112,105.33694124221802,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',356.0,3
510,b'111',b'00005',1112,105.33694124221802,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'32\x00}\xf0',5704.0,3
511,b'111',b'00010',1115,133.5994679927826,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',9147.0,3
512,b'111',b'00012',1115,133.5994679927826,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',3410.0,3
513,b'111',b'00002',1115,133.5994679927826,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',6947.0,3
514,b'111',b'00001',1115,133.5994679927826,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',1386.0,3
515,b'111',b'00005',1112,133.6954538822174,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',5386.0,3
516,b'111',b'00004',1112,133.6954538822174,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',543.0,3
517,b'111',b'00011',1112,133.6954538822174,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',6250.0,3
518,b'111',b'00009',1112,133.6954538822174,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',637.0,3
519,b'111',b'00012',1112,133.6954538822174,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',3410.0,3
520,b'111',b'00003',1112,133.6954538822174,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',351.0,3
521,b'111',b'00006',1112,133.6954538822174,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',505.0,3
522,b'111',b'00007',1112,133.6954538822174,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00}\xf0',1192.0,3
523,b'111',b'00001',1115,161.9530372619629,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00}\xf0',1360.0,3
524,b'111',b'00010',1115,161.9530372619629,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00}\xf0',8876.0,3
525,b'111',b'00002',1115,161.9530372619629,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00}\xf0',7093.0,3
526,b'111',b'00011',1112,162.05888962745667,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',7008.0,3
527,b'111',b'00005',1112,162.05888962745667,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',4526.0,3
528,b'111',b'00012',1112,162.05888962745667,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',3410.0,3
529,b'111',b'00004',1112,162.05888962745667,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',523.0,3
530,b'111',b'00006',1112,162.05888962745667,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',466.0,3
531,b'111',b'00009',1112,162.05888962745667,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',745.0,3
532,b'111',b'00007',1112,162.05888962745667,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',1571.0,3
533,b'111',b'00003',1112,162.05888962745667,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',341.0,3
534,b'111',b'00012',1113,162.0898199081421,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00}\xf0',3410.0,3
535,b'111',b'00003',1115,186.3929259777069,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',337.0,3
536,b'111',b'00010',1115,186.3929259777069,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',6031.0,3
537,b'111',b'00001',1115,186.3929259777069,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',1400.0,3
538,b'111',b'00002',1115,186.3929259777069,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',7213.0,3
539,b'111',b'00004',1112,186.50415134429932,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',555.0,3
540,b'111',b'00006',1112,186.50415134429932,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',454.0,3
541,b'111',b'00001',1112,186.50415134429932,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',1400.0,3
542,b'111',b'00012',1112,186.50415134429932,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',3733.0,3
543,b'111',b'00007',1112,186.50415134429932,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',2832.0,3
544,b'111',b'00009',1112,186.50415134429932,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',847.0,3
545,b'111',b'00011',1112,186.50415134429932,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',7884.0,3
546,b'111',b'00005',1112,186.50415134429932,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',4066.0,3
547,b'111',b'00003',1115,214.78216361999512,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',862.0,3
548,b'111',b'00002',1115,214.78216361999512,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',7323.0,3
549,b'111',b'00010',1115,214.78216361999512,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',5626.0,3
550,b'111',b'00001',1115,214.78216361999512,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00}\xf0',1922.0,3
551,b'111',b'00003',1112,214.8848602771759,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',862.0,3
552,b'111',b'00006',1112,214.8848602771759,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',452.0,3
553,b'111',b'00004',1112,214.8848602771759,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',545.0,3
554,b'111',b'00010',1112,214.8848602771759,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',5626.0,3
555,b'111',b'00011',1112,214.8848602771759,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',8270.0,3
556,b'111',b'00007',1112,214.8848602771759,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',3175.0,3
557,b'111',b'00009',1112,214.8848602771759,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',961.0,3
558,b'111',b'00012',1112,214.8848602771759,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',3146.0,3
559,b'111',b'00005',1113,214.91655111312866,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00}\xf0',4045.0,3
560,b'111',b'00004',1115,239.1562683582306,DRB.UEThpDl.UEID,-1.0,58.0,0.0,139.0,139.0,b'80\x00}\xf0',1709.0,3
561,b'111',b'00002',1115,239.1562683582306,DRB.UEThpDl.UEID,-1.0,58.0,0.0,139.0,139.0,b'80\x00}\xf0',3852.0,3
562,b'111',b'00010',1112,239.24648451805115,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',5290.0,3
563,b'111',b'00012',1112,239.24648451805115,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',338.0,3
564,b'111',b'00003',1112,239.24648451805115,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',4467.0,3
565,b'111',b'00009',1112,239.24648451805115,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',1790.0,3
566,b'111',b'00007',1112,239.24648451805115,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',25125.0,3
567,b'111',b'00011',1112,239.24648451805115,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',25125.0,3
568,b'111',b'00006',1112,239.24648451805115,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00}\xf0',0.0,3
569,b'111',b'00001',1113,239.28661823272705,DRB.UEThpDl.UEID,-1.0,6.0,0.0,139.0,139.0,b'48\x00}\xf0',932.0,3
570,b'111',b'00005',1113,239.28661823272705,DRB.UEThpDl.UEID,-1.0,6.0,0.0,139.0,139.0,b'48\x00}\xf0',0.0,3
571,b'111',b'00002',1115,263.53595304489136,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'80\x00}\xf0',3480.0,3
572,b'111',b'00003',1115,263.53595304489136,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'80\x00}\xf0',4043.0,3
573,b'111',b'00004',1115,263.53595304489136,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'80\x00}\xf0',2165.0,3
574,b'111',b'00006',1112,263.6296184062958,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',1449.0,3
575,b'111',b'00009',1112,263.6296184062958,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',1738.0,3
576,b'111',b'00011',1112,263.6296184062958,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',25125.0,3
577,b'111',b'00003',1112,263.6296184062958,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',4043.0,3
578,b'111',b'00012',1112,263.6296184062958,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',544.0,3
579,b'111',b'00010',1112,263.6296184062958,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',5290.0,3
580,b'111',b'00005',1113,263.68290424346924,DRB.UEThpDl.UEID,-1.0,53.0,0.0,139.0,139.0,b'48\x00}\xf0',0.0,3
581,b'111',b'00010',1113,263.68290424346924,DRB.UEThpDl.UEID,-1.0,53.0,0.0,139.0,139.0,b'48\x00}\xf0',5290.0,3
582,b'111',b'00001',1113,263.68290424346924,DRB.UEThpDl.UEID,-1.0,53.0,0.0,139.0,139.0,b'48\x00}\xf0',1037.0,3
583,b'111',b'00007',1114,263.7157106399536,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00}\xf0',23752.0,3
584,b'111',b'00003',1115,291.9672472476959,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',3754.0,3
585,b'111',b'00002',1115,291.9672472476959,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',2665.0,3
586,b'111',b'00010',1115,291.9672472476959,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',2292.0,3
587,b'111',b'00004',1115,291.9672472476959,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',1690.0,3
588,b'111',b'00009',1112,292.03900957107544,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',2220.0,3
589,b'111',b'00011',1112,292.03900957107544,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',25125.0,3
590,b'111',b'00006',1112,292.03900957107544,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',919.0,3
591,b'111',b'00005',1112,292.03900957107544,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',260.0,3
592,b'111',b'00012',1112,292.03900957107544,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',497.0,3
593,b'111',b'00005',1113,292.0953907966614,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'48\x00}\xf0',260.0,3
594,b'111',b'00001',1113,292.0953907966614,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'48\x00}\xf0',768.0,3
595,b'111',b'00010',1113,292.0953907966614,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'48\x00}\xf0',2292.0,3
596,b'111',b'00007',1114,292.1282105445862,DRB.UEThpDl.UEID,-1.0,65.0,0.0,139.0,139.0,b'64\x00}\xf0',6315.0,3
597,b'111',b'00003',1115,316.3965504169464,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'80\x00}\xf0',3946.0,3
598,b'111',b'00002',1115,316.3965504169464,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'80\x00}\xf0',2108.0,3
599,b'111',b'00004',1115,316.3965504169464,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'80\x00}\xf0',1453.0,3
600,b'111',b'00010',1115,316.3965504169464,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'80\x00}\xf0',1237.0,3
601,b'111',b'00001',1115,316.3965504169464,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'80\x00}\xf0',663.0,3
602,b'111',b'00009',1112,316.4898376464844,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'32\x00}\xf0',2127.0,3
603,b'111',b'00006',1112,316.4898376464844,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'32\x00}\xf0',919.0,3
604,b'111',b'00011',1112,316.4898376464844,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'32\x00}\xf0',25125.0,3
605,b'111',b'00012',1112,316.4898376464844,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'32\x00}\xf0',592.0,3
606,b'111',b'00005',1112,316.4898376464844,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'32\x00}\xf0',309.0,3
607,b'111',b'00007',1114,316.5229935646057,DRB.UEThpDl.UEID,-1.0,43.0,0.0,139.0,139.0,b'64\x00}\xf0',5988.0,3
608,b'111',b'00002',1115,344.8051347732544,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'80\x00}\xf0',1807.0,3
609,b'111',b'00004',1115,344.8051347732544,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'80\x00}\xf0',1413.0,3
610,b'111',b'00010',1115,344.8051347732544,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'80\x00}\xf0',1115.0,3
611,b'111',b'00005',1112,344.8885819911957,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00}\xf0',300.0,3
612,b'111',b'00006',1112,344.8885819911957,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00}\xf0',742.0,3
613,b'111',b'00009',1112,344.8885819911957,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00}\xf0',1915.0,3
614,b'111',b'00011',1112,344.8885819911957,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00}\xf0',25125.0,3
615,b'111',b'00012',1112,344.8885819911957,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00}\xf0',704.0,3
616,b'111',b'00003',1112,344.8885819911957,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00}\xf0',4478.0,3
617,b'111',b'00001',1113,344.92593121528625,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00}\xf0',628.0,3
618,b'111',b'00007',1114,344.9619691371918,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'64\x00}\xf0',4133.0,3
619,b'111',b'00010',1115,373.2485737800598,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',983.0,3
620,b'111',b'00002',1115,373.2485737800598,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',1704.0,3
621,b'111',b'00004',1115,373.2485737800598,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',1424.0,3
622,b'111',b'00006',1112,373.3318238258362,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',566.0,3
623,b'111',b'00012',1112,373.3318238258362,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',721.0,3
624,b'111',b'00009',1112,373.3318238258362,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',1717.0,3
625,b'111',b'00011',1112,373.3318238258362,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',25125.0,3
626,b'111',b'00003',1112,373.3318238258362,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',4773.0,3
627,b'111',b'00005',1112,373.3318238258362,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00}\xf0',300.0,3
628,b'111',b'00001',1113,373.3767831325531,DRB.UEThpDl.UEID,-1.0,63.0,0.0,139.0,139.0,b'48\x00}\xf0',844.0,3
629,b'111',b'00003',1113,373.3767831325531,DRB.UEThpDl.UEID,-1.0,63.0,0.0,139.0,139.0,b'48\x00}\xf0',4773.0,3
630,b'111',b'00007',1114,373.4118826389313,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'64\x00}\xf0',3345.0,3
631,b'111',b'00002',1115,401.7301375865936,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00}\xf0',1756.0,3
632,b'111',b'00008',1115,401.7301375865936,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00}\xf0',16336.0,3
633,b'111',b'00004',1115,401.7301375865936,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00}\xf0',1297.0,3
634,b'111',b'00010',1115,401.7301375865936,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00}\xf0',883.0,3
635,b'111',b'00001',1113,401.77708649635315,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00}\xf0',1262.0,3
636,b'111',b'00003',1113,401.77708649635315,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00}\xf0',5213.0,3
637,b'111',b'00011',1112,401.85334968566895,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',25125.0,3
638,b'111',b'00006',1112,401.85334968566895,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',533.0,3
639,b'111',b'00005',1112,401.85334968566895,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',300.0,3
640,b'111',b'00012',1112,401.85334968566895,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',672.0,3
641,b'111',b'00009',1112,401.85334968566895,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',1669.0,3
642,b'111',b'00007',1114,401.88854598999023,DRB.UEThpDl.UEID,-1.0,1.0,0.0,139.0,139.0,b'64\x00}\xf0',3341.0,3
643,b'111',b'00002',1115,430.173312664032,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',1744.0,3
644,b'111',b'00010',1115,430.173312664032,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',839.0,3
645,b'111',b'00004',1115,430.173312664032,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',1268.0,3
646,b'111',b'00008',1115,430.173312664032,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00}\xf0',15402.0,3
647,b'111',b'00012',1112,430.2474617958069,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',667.0,3
648,b'111',b'00011',1112,430.2474617958069,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',24883.0,3
649,b'111',b'00005',1112,430.2474617958069,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',321.0,3
650,b'111',b'00006',1112,430.2474617958069,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',533.0,3
651,b'111',b'00009',1112,430.2474617958069,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',1860.0,3
652,b'111',b'00003',1113,430.3081142902374,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00}\xf0',4486.0,3
653,b'111',b'00001',1113,430.3081142902374,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00}\xf0',1308.0,3
654,b'111',b'00007',1114,430.3454830646515,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00}\xf0',3341.0,3
655,b'111',b'00002',1115,458.6804509162903,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'80\x00}\xf0',1917.0,3
656,b'111',b'00010',1115,458.6804509162903,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'80\x00}\xf0',814.0,3
657,b'111',b'00008',1115,458.6804509162903,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'80\x00}\xf0',15402.0,3
658,b'111',b'00006',1115,458.6804509162903,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'80\x00}\xf0',524.0,3
659,b'111',b'00004',1115,458.6804509162903,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'80\x00}\xf0',1216.0,3
660,b'111',b'00009',1112,458.76070737838745,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',1757.0,3
661,b'111',b'00006',1112,458.76070737838745,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',524.0,3
662,b'111',b'00005',1112,458.76070737838745,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',321.0,3
663,b'111',b'00011',1112,458.76070737838745,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',16910.0,3
664,b'111',b'00012',1112,458.76070737838745,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00}\xf0',634.0,3
665,b'111',b'00003',1113,458.809912443161,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00}\xf0',3962.0,3
666,b'111',b'00001',1113,458.809912443161,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00}\xf0',1367.0,3
667,b'111',b'00007',1114,458.84990525245667,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00}\xf0',3341.0,3
668,b'111',b'00002',1115,487.1691734790802,DRB.UEThpDl.UEID,-1.0,78.0,0.0,139.0,139.0,b'80\x00}\xf0',1949.0,3
