,UE ID,Cell object ID,Timestamp,Number of active UEs,RRC Event,UE Performance Measurement type,Neighbor cells SINR,Neighbor cell physical cell ID,Test ID
1557,b'00009',NRCellCU,133.69132900238037,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,4.0,3
1558,b'00009',NRCellCU,133.69132900238037,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,24.0,3.0,3
1559,b'00012',NRCellCU,133.69132900238037,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1560,b'00006',NRCellCU,133.69132900238037,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,3
1561,b'00003',NRCellCU,133.69132900238037,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,47.0,5.0,3
1562,b'00004',NRCellCU,133.69132900238037,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,58.0,5.0,3
1563,b'00003',NRCellCU,133.69132900238037,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,45.0,3.0,3
1564,b'00004',NRCellCU,133.69132900238037,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,3
1565,b'00012',NRCellCU,133.69132900238037,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,3.0,3
1566,b'00012',NRCellCU,133.69132900238037,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,5.0,3
1567,b'00002',NRCellCU,161.94885540008545,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,4.0,3
1568,b'00002',NRCellCU,161.94885540008545,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,2.0,3
1569,b'00002',NRCellCU,161.94885540008545,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,41.0,3.0,3
1570,b'00001',NRCellCU,161.94885540008545,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,4.0,3
1571,b'00010',NRCellCU,161.94885540008545,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,4.0,3
1572,b'00001',NRCellCU,161.94885540008545,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,72.0,2.0,3
1573,b'00001',NRCellCU,161.94885540008545,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,3.0,3
1574,b'00010',NRCellCU,161.94885540008545,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,14.0,2.0,3
1575,b'00010',NRCellCU,161.94885540008545,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,3
1576,b'00003',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,5.0,3
1577,b'00003',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,39.0,3.0,3
1578,b'00009',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,27.0,3.0,3
1579,b'00007',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,3
1580,b'00007',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,3
1581,b'00007',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,4.0,3
1582,b'00011',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1583,b'00011',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,24.0,5.0,3
1584,b'00009',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,4.0,3
1585,b'00009',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,3
1586,b'00003',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,1.0,4.0,3
1587,b'00004',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,58.0,5.0,3
1588,b'00011',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,3.0,3
1589,b'00012',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,3.0,3
1590,b'00006',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,3
1591,b'00006',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,5.0,3
1592,b'00004',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,1.0,3.0,3
1593,b'00004',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1594,b'00006',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1595,b'00005',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,25.0,3.0,3
1596,b'00012',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1597,b'00005',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,3
1598,b'00005',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1599,b'00012',NRCellCU,162.05199694633484,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,41.0,5.0,3
1600,b'00012',NRCellCU,162.08991479873657,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1601,b'00012',NRCellCU,162.08991479873657,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,41.0,5.0,3
1602,b'00012',NRCellCU,162.08991479873657,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,73.0,2.0,3
1603,b'00001',NRCellCU,186.3876280784607,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,2.0,3
1604,b'00010',NRCellCU,186.3876280784607,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,4.0,3
1605,b'00010',NRCellCU,186.3876280784607,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,25.0,2.0,3
1606,b'00010',NRCellCU,186.3876280784607,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,3
1607,b'00003',NRCellCU,186.3876280784607,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,38.0,2.0,3
1608,b'00001',NRCellCU,186.3876280784607,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1609,b'00002',NRCellCU,186.3876280784607,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,2.0,3
1610,b'00002',NRCellCU,186.3876280784607,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,3.0,3
1611,b'00003',NRCellCU,186.3876280784607,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1612,b'00001',NRCellCU,186.3876280784607,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,3.0,3
1613,b'00003',NRCellCU,186.3876280784607,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,3
1614,b'00002',NRCellCU,186.3876280784607,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,4.0,3
1615,b'00007',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,3.0,3
1616,b'00004',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,3.0,3
1617,b'00001',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,3.0,3
1618,b'00001',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,42.0,5.0,3
1619,b'00007',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,4.0,3
1620,b'00012',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1621,b'00012',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,3
1622,b'00012',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,5.0,3
1623,b'00004',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1624,b'00006',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1625,b'00006',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,3
1626,b'00006',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,18.0,5.0,3
1627,b'00009',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,5.0,3
1628,b'00009',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,3.0,3
1629,b'00009',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,16.0,4.0,3
1630,b'00004',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,55.0,5.0,3
1631,b'00005',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1632,b'00011',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,5.0,3
1633,b'00005',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,5.0,3
1634,b'00005',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,28.0,3.0,3
1635,b'00011',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1636,b'00001',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1637,b'00011',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,28.0,3.0,3
1638,b'00007',NRCellCU,186.49653816223145,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,3
1639,b'00002',NRCellCU,214.77881407737732,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,2.0,3
1640,b'00002',NRCellCU,214.77881407737732,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,3.0,3
1641,b'00002',NRCellCU,214.77881407737732,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,4.0,3
1642,b'00001',NRCellCU,214.77881407737732,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,37.0,3.0,3
1643,b'00001',NRCellCU,214.77881407737732,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,18.0,2.0,3
1644,b'00001',NRCellCU,214.77881407737732,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,1.0,4.0,3
1645,b'00010',NRCellCU,214.77881407737732,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,37.0,4.0,3
1646,b'00010',NRCellCU,214.77881407737732,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,68.0,2.0,3
1647,b'00003',NRCellCU,214.77881407737732,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,93.0,2.0,3
1648,b'00010',NRCellCU,214.77881407737732,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,3
1649,b'00003',NRCellCU,214.77881407737732,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,3.0,3
1650,b'00003',NRCellCU,214.77881407737732,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,4.0,3
1651,b'00010',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,3
1652,b'00006',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,5.0,3
1653,b'00006',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1654,b'00012',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,37.0,3.0,3
1655,b'00004',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1656,b'00004',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,3.0,3
1657,b'00004',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,60.0,5.0,3
1658,b'00006',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,3
1659,b'00010',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,5.0,3
1660,b'00009',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,4.0,3
1661,b'00009',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,25.0,3.0,3
1662,b'00009',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,5.0,3
1663,b'00007',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,8.0,3.0,3
1664,b'00007',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,4.0,3
1665,b'00012',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,5.0,3
1666,b'00012',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1667,b'00003',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,3.0,3
1668,b'00010',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,37.0,4.0,3
1669,b'00003',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,4.0,3
1670,b'00003',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,5.0,3
1671,b'00007',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,3
1672,b'00011',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,3.0,3
1673,b'00011',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1674,b'00011',NRCellCU,214.87824201583862,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,5.0,3
1675,b'00005',NRCellCU,214.91576170921326,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,2.0,3
1676,b'00005',NRCellCU,214.91576170921326,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1677,b'00005',NRCellCU,214.91576170921326,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,14.0,5.0,3
1678,b'00002',NRCellCU,239.15420484542847,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,2.0,3
1679,b'00002',NRCellCU,239.15420484542847,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,3.0,3
1680,b'00004',NRCellCU,239.15420484542847,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1681,b'00002',NRCellCU,239.15420484542847,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,4.0,3
1682,b'00004',NRCellCU,239.15420484542847,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,5.0,3.0,3
1683,b'00004',NRCellCU,239.15420484542847,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,53.0,2.0,3
1684,b'00003',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,3.0,3
1685,b'00006',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1686,b'00012',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,3.0,3
1687,b'00009',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,3.0,3
1688,b'00009',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,4.0,3
1689,b'00003',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,4.0,3
1690,b'00007',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,3.0,3
1691,b'00007',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,4.0,3
1692,b'00007',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,3
1693,b'00003',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,38.0,5.0,3
1694,b'00010',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,3
1695,b'00006',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,16.0,5.0,3
1696,b'00012',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,5.0,3
1697,b'00012',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1698,b'00009',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,3
1699,b'00006',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,3
1700,b'00010',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,5.0,3
1701,b'00010',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,26.0,4.0,3
1702,b'00011',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,3.0,3
1703,b'00011',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1704,b'00011',NRCellCU,239.24160242080688,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,5.0,3
1705,b'00005',NRCellCU,239.2856044769287,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1706,b'00001',NRCellCU,239.2856044769287,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,5.0,3
1707,b'00005',NRCellCU,239.2856044769287,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,5.0,3
1708,b'00001',NRCellCU,239.2856044769287,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,3
1709,b'00001',NRCellCU,239.2856044769287,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,2.0,3
1710,b'00005',NRCellCU,239.2856044769287,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,2.0,3
1711,b'00002',NRCellCU,263.5337646007538,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,1.0,4.0,3
1712,b'00002',NRCellCU,263.5337646007538,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,3.0,3
1713,b'00002',NRCellCU,263.5337646007538,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,2.0,3
1714,b'00003',NRCellCU,263.5337646007538,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,2.0,3
1715,b'00003',NRCellCU,263.5337646007538,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,3
1716,b'00004',NRCellCU,263.5337646007538,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,4.0,3
1717,b'00003',NRCellCU,263.5337646007538,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1718,b'00004',NRCellCU,263.5337646007538,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,3.0,3
1719,b'00004',NRCellCU,263.5337646007538,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,47.0,2.0,3
1720,b'00010',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,4.0,3
1721,b'00009',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,3
1722,b'00009',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,4.0,3
1723,b'00009',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,28.0,3.0,3
1724,b'00010',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,45.0,3.0,3
1725,b'00010',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,39.0,5.0,3
1726,b'00006',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1727,b'00012',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,5.0,3
1728,b'00012',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,44.0,3.0,3
1729,b'00006',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,1.0,3.0,3
1730,b'00006',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,5.0,3
1731,b'00003',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1732,b'00003',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,3
1733,b'00003',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,45.0,5.0,3
1734,b'00012',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1735,b'00011',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,26.0,3.0,3
1736,b'00011',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,5.0,3
1737,b'00011',NRCellCU,263.6240577697754,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1738,b'00001',NRCellCU,263.680300951004,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,2.0,3
1739,b'00005',NRCellCU,263.680300951004,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,5.0,3
1740,b'00005',NRCellCU,263.680300951004,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,2.0,3
1741,b'00010',NRCellCU,263.680300951004,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,,,3
1742,b'00005',NRCellCU,263.680300951004,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1743,b'00001',NRCellCU,263.680300951004,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,4.0,3
1744,b'00001',NRCellCU,263.680300951004,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,5.0,3
1745,b'00007',NRCellCU,263.7152030467987,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,3
1746,b'00007',NRCellCU,263.7152030467987,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,2.0,3
1747,b'00007',NRCellCU,263.7152030467987,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,3
1748,b'00004',NRCellCU,291.9636332988739,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,3
1749,b'00002',NRCellCU,291.9636332988739,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,3.0,3
1750,b'00002',NRCellCU,291.9636332988739,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,2.0,3
1751,b'00004',NRCellCU,291.9636332988739,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1752,b'00004',NRCellCU,291.9636332988739,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,50.0,2.0,3
1753,b'00002',NRCellCU,291.9636332988739,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,4.0,3
1754,b'00010',NRCellCU,291.9636332988739,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,2.0,3
1755,b'00010',NRCellCU,291.9636332988739,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,4.0,3
1756,b'00003',NRCellCU,291.9636332988739,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,3
1757,b'00003',NRCellCU,291.9636332988739,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1758,b'00003',NRCellCU,291.9636332988739,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,2.0,3
1759,b'00010',NRCellCU,291.9636332988739,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,3.0,3
1760,b'00009',NRCellCU,292.03471159935,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,4.0,3
1761,b'00009',NRCellCU,292.03471159935,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,5.0,3
1762,b'00009',NRCellCU,292.03471159935,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,26.0,3.0,3
1763,b'00006',NRCellCU,292.03471159935,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1764,b'00006',NRCellCU,292.03471159935,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,3.0,3
1765,b'00006',NRCellCU,292.03471159935,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,28.0,5.0,3
1766,b'00005',NRCellCU,292.03471159935,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1767,b'00005',NRCellCU,292.03471159935,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,5.0,3
1768,b'00011',NRCellCU,292.03471159935,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,3.0,3
1769,b'00012',NRCellCU,292.03471159935,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,3.0,3
1770,b'00012',NRCellCU,292.03471159935,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,5.0,3
1771,b'00012',NRCellCU,292.03471159935,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,4.0,3
1772,b'00011',NRCellCU,292.03471159935,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,3
1773,b'00011',NRCellCU,292.03471159935,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,5.0,3
1774,b'00005',NRCellCU,292.03471159935,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,3
1775,b'00005',NRCellCU,292.0911841392517,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,2.0,3
1776,b'00001',NRCellCU,292.0911841392517,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,3
1777,b'00001',NRCellCU,292.0911841392517,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,2.0,3
