,UE ID,Cell object ID,Timestamp,Number of active UEs,RRC Event,UE Performance Measurement type,Neighbor cells SINR,Neighbor cell physical cell ID,Test ID
3855,b'00006',NRCellCU,1700753163.806963,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,7
3856,b'00011',NRCellCU,1700753163.806963,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,7
3857,b'00011',NRCellCU,1700753163.806963,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,5.0,7
3858,b'00011',NRCellCU,1700753163.806963,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,3.0,7
3859,b'00005',NRCellCU,1700753163.806963,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,7
3860,b'00005',NRCellCU,1700753163.806963,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,5.0,7
3861,b'00005',NRCellCU,1700753163.806963,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,3.0,7
3862,b'00012',NRCellCU,1700753163.806963,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,1.0,4.0,7
3863,b'00009',NRCellCU,1700753163.806963,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,44.0,3.0,7
3864,b'00012',NRCellCU,1700753163.806963,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,46.0,5.0,7
3865,b'00006',NRCellCU,1700753163.806963,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,27.0,5.0,7
3866,b'00009',NRCellCU,1700753163.806963,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,12.0,5.0,7
3867,b'00006',NRCellCU,1700753163.806963,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,7
3868,b'00012',NRCellCU,1700753163.806963,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,3.0,7
3869,b'00001',NRCellCU,1700753163.8556623,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,2.0,7
3870,b'00003',NRCellCU,1700753163.8556623,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,28.0,5.0,7
3871,b'00003',NRCellCU,1700753163.8556623,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,4.0,7
3872,b'00001',NRCellCU,1700753163.8556623,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,5.0,7
3873,b'00001',NRCellCU,1700753163.8556623,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,4.0,7
3874,b'00003',NRCellCU,1700753163.8556623,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,38.0,2.0,7
3875,b'00004',NRCellCU,1700753163.9198642,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,7
3876,b'00004',NRCellCU,1700753163.9198642,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,7
3877,b'00004',NRCellCU,1700753163.9198642,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,2.0,7
3878,b'00002',NRCellCU,1700753163.9198642,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,7
3879,b'00008',NRCellCU,1700753163.9198642,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,2.0,7
3880,b'00010',NRCellCU,1700753163.9198642,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,3.0,7
3881,b'00010',NRCellCU,1700753163.9198642,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,4.0,7
3882,b'00002',NRCellCU,1700753163.9198642,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,39.0,3.0,7
3883,b'00002',NRCellCU,1700753163.9198642,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,2.0,7
3884,b'00010',NRCellCU,1700753163.9198642,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,8.0,2.0,7
3885,b'00008',NRCellCU,1700753163.9198642,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,4.0,7
3886,b'00008',NRCellCU,1700753163.9198642,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,3.0,7
3887,b'00007',NRCellCU,1700753163.9595337,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,16.0,2.0,7
3888,b'00007',NRCellCU,1700753163.9595337,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,3.0,7
3889,b'00007',NRCellCU,1700753163.9595337,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,7
3890,b'00012',NRCellCU,1700753192.250254,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,5.0,4.0,7
3891,b'00005',NRCellCU,1700753192.250254,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,5.0,7
3892,b'00012',NRCellCU,1700753192.250254,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,16.0,5.0,7
3893,b'00005',NRCellCU,1700753192.250254,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,3.0,7
3894,b'00005',NRCellCU,1700753192.250254,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,7
3895,b'00012',NRCellCU,1700753192.250254,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,3.0,7
3896,b'00011',NRCellCU,1700753192.250254,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,4.0,7
3897,b'00006',NRCellCU,1700753192.250254,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,39.0,5.0,7
3898,b'00006',NRCellCU,1700753192.250254,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,7
3899,b'00009',NRCellCU,1700753192.250254,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,4.0,7
3900,b'00006',NRCellCU,1700753192.250254,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,7
3901,b'00011',NRCellCU,1700753192.250254,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,5.0,7
3902,b'00011',NRCellCU,1700753192.250254,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,24.0,3.0,7
3903,b'00009',NRCellCU,1700753192.250254,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,39.0,3.0,7
3904,b'00009',NRCellCU,1700753192.250254,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,14.0,5.0,7
3905,b'00001',NRCellCU,1700753192.2994149,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,18.0,4.0,7
3906,b'00001',NRCellCU,1700753192.2994149,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,5.0,7
3907,b'00003',NRCellCU,1700753192.2994149,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,43.0,2.0,7
3908,b'00001',NRCellCU,1700753192.2994149,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,2.0,7
3909,b'00003',NRCellCU,1700753192.2994149,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,12.0,4.0,7
3910,b'00003',NRCellCU,1700753192.2994149,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,5.0,7
3911,b'00002',NRCellCU,1700753192.3639135,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,2.0,7
3912,b'00002',NRCellCU,1700753192.3639135,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,4.0,7
3913,b'00004',NRCellCU,1700753192.3639135,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,7
3914,b'00002',NRCellCU,1700753192.3639135,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,37.0,3.0,7
3915,b'00010',NRCellCU,1700753192.3639135,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,4.0,7
3916,b'00004',NRCellCU,1700753192.3639135,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,7
3917,b'00004',NRCellCU,1700753192.3639135,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,43.0,2.0,7
3918,b'00010',NRCellCU,1700753192.3639135,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,14.0,2.0,7
3919,b'00010',NRCellCU,1700753192.3639135,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,3.0,7
3920,b'00008',NRCellCU,1700753192.3639135,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,3.0,7
3921,b'00008',NRCellCU,1700753192.3639135,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,4.0,7
3922,b'00008',NRCellCU,1700753192.3639135,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,16.0,2.0,7
3923,b'00007',NRCellCU,1700753192.4032834,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,7
3924,b'00007',NRCellCU,1700753192.4032834,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,7
3925,b'00007',NRCellCU,1700753192.4032834,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,2.0,7
3926,b'00009',NRCellCU,1700753220.701573,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,45.0,3.0,7
3927,b'00011',NRCellCU,1700753220.701573,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,3.0,7
3928,b'00011',NRCellCU,1700753220.701573,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,5.0,7
3929,b'00005',NRCellCU,1700753220.701573,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,7
3930,b'00005',NRCellCU,1700753220.701573,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,5.0,7
3931,b'00005',NRCellCU,1700753220.701573,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,7
3932,b'00009',NRCellCU,1700753220.701573,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,5.0,7
3933,b'00009',NRCellCU,1700753220.701573,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,12.0,4.0,7
3934,b'00012',NRCellCU,1700753220.701573,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,12.0,5.0,7
3935,b'00012',NRCellCU,1700753220.701573,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,4.0,7
3936,b'00012',NRCellCU,1700753220.701573,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,28.0,3.0,7
3937,b'00011',NRCellCU,1700753220.701573,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,4.0,7
3938,b'00004',NRCellCU,1700753220.7812405,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,44.0,2.0,7
3939,b'00008',NRCellCU,1700753220.7812405,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,2.0,7
3940,b'00008',NRCellCU,1700753220.7812405,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,16.0,4.0,7
3941,b'00008',NRCellCU,1700753220.7812405,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,3.0,7
3942,b'00002',NRCellCU,1700753220.7812405,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,4.0,7
3943,b'00006',NRCellCU,1700753220.7812405,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,7
3944,b'00002',NRCellCU,1700753220.7812405,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,7
3945,b'00002',NRCellCU,1700753220.7812405,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,2.0,7
3946,b'00010',NRCellCU,1700753220.7812405,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,24.0,3.0,7
3947,b'00004',NRCellCU,1700753220.7812405,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,7
3948,b'00006',NRCellCU,1700753220.7812405,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,38.0,2.0,7
3949,b'00006',NRCellCU,1700753220.7812405,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,7
3950,b'00010',NRCellCU,1700753220.7812405,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,2.0,7
3951,b'00010',NRCellCU,1700753220.7812405,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,38.0,4.0,7
3952,b'00004',NRCellCU,1700753220.7812405,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,7
3953,b'00003',NRCellCU,1700753220.8345048,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,5.0,7
3954,b'00001',NRCellCU,1700753220.8345048,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,2.0,7
3955,b'00003',NRCellCU,1700753220.8345048,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,4.0,7
3956,b'00001',NRCellCU,1700753220.8345048,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,5.0,7
3957,b'00003',NRCellCU,1700753220.8345048,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,45.0,2.0,7
3958,b'00001',NRCellCU,1700753220.8345048,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,4.0,7
3959,b'00007',NRCellCU,1700753220.8758998,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,7
3960,b'00007',NRCellCU,1700753220.8758998,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,7
3961,b'00007',NRCellCU,1700753220.8758998,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,16.0,2.0,7
3962,b'00003',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,5.0,7
3963,b'00012',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,4.0,7
3964,b'00003',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,4.0,7
3965,b'00003',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,39.0,3.0,7
3966,b'00006',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,5.0,7
3967,b'00011',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,5.0,7
3968,b'00012',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,7
3969,b'00004',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,7
3970,b'00004',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,7
3971,b'00004',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,26.0,5.0,7
3972,b'00012',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,5.0,7
3973,b'00011',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,8.0,4.0,7
3974,b'00011',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,18.0,3.0,7
3975,b'00006',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,7
3976,b'00009',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,5.0,5.0,7
3977,b'00009',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,43.0,3.0,7
3978,b'00006',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,7
3979,b'00009',NRCellCU,1700753249.2027552,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,5.0,4.0,7
3980,b'00005',NRCellCU,1700753249.2534406,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,7
3981,b'00001',NRCellCU,1700753249.2534406,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,4.0,7
3982,b'00005',NRCellCU,1700753249.2534406,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,5.0,7
3983,b'00001',NRCellCU,1700753249.2534406,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,5.0,7
3984,b'00005',NRCellCU,1700753249.2534406,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,76.0,2.0,7
3985,b'00001',NRCellCU,1700753249.2534406,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,39.0,2.0,7
3986,b'00010',NRCellCU,1700753249.3077512,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,3.0,7
3987,b'00010',NRCellCU,1700753249.3077512,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,38.0,4.0,7
3988,b'00008',NRCellCU,1700753249.3077512,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,3.0,7
3989,b'00008',NRCellCU,1700753249.3077512,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,4.0,7
3990,b'00008',NRCellCU,1700753249.3077512,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,2.0,7
3991,b'00002',NRCellCU,1700753249.3077512,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,4.0,7
3992,b'00002',NRCellCU,1700753249.3077512,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,18.0,2.0,7
3993,b'00010',NRCellCU,1700753249.3077512,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,2.0,7
3994,b'00002',NRCellCU,1700753249.3077512,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,27.0,3.0,7
3995,b'00007',NRCellCU,1700753249.3465707,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,2.0,7
3996,b'00007',NRCellCU,1700753249.3465707,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,43.0,3.0,7
3997,b'00007',NRCellCU,1700753249.3465707,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,7
3998,b'00001',NRCellCU,1700744641.0737815,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,1
3999,b'00001',NRCellCU,1700744641.0737815,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,14.0,2.0,1
4000,b'00002',NRCellCU,1700744641.0737815,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,3.0,1
4001,b'00002',NRCellCU,1700744641.0737815,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,2.0,1
4002,b'00010',NRCellCU,1700744641.0737815,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,4.0,1
4003,b'00002',NRCellCU,1700744641.0737815,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,4.0,1
4004,b'00010',NRCellCU,1700744641.0737815,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,2.0,1
4005,b'00010',NRCellCU,1700744641.0737815,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,1
4006,b'00003',NRCellCU,1700744641.0737815,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,3.0,1
4007,b'00012',NRCellCU,1700744641.0737815,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,44.0,2.0,1
4008,b'00012',NRCellCU,1700744641.0737815,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,41.0,3.0,1
4009,b'00003',NRCellCU,1700744641.0737815,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,37.0,2.0,1
4010,b'00003',NRCellCU,1700744641.0737815,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,1
4011,b'00001',NRCellCU,1700744641.0737815,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,4.0,1
4012,b'00012',NRCellCU,1700744641.0737815,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,1
4013,b'00003',NRCellCU,1700744641.1293156,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,47.0,5.0,1
4014,b'00005',NRCellCU,1700744641.1293156,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,5.0,1
4015,b'00005',NRCellCU,1700744641.1293156,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,2.0,1
4016,b'00005',NRCellCU,1700744641.1293156,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,1
4017,b'00003',NRCellCU,1700744641.1293156,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,1
4018,b'00003',NRCellCU,1700744641.1293156,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,37.0,2.0,1
4019,b'00004',NRCellCU,1700744641.2224388,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,1
4020,b'00004',NRCellCU,1700744641.2224388,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,54.0,5.0,1
4021,b'00006',NRCellCU,1700744641.2224388,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,1
4022,b'00007',NRCellCU,1700744641.2224388,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,1
4023,b'00006',NRCellCU,1700744641.2224388,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,1
4024,b'00007',NRCellCU,1700744641.2224388,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,1
4025,b'00007',NRCellCU,1700744641.2224388,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,1
4026,b'00009',NRCellCU,1700744641.2224388,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,4.0,1
4027,b'00009',NRCellCU,1700744641.2224388,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,3.0,1
4028,b'00004',NRCellCU,1700744641.2224388,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,1
4029,b'00006',NRCellCU,1700744641.2224388,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,5.0,1
4030,b'00011',NRCellCU,1700744641.2224388,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,1
4031,b'00009',NRCellCU,1700744641.2224388,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,1
4032,b'00011',NRCellCU,1700744641.2224388,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,14.0,5.0,1
4033,b'00011',NRCellCU,1700744641.2224388,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,24.0,3.0,1
4034,b'00010',NRCellCU,1700744665.4327984,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,1
4035,b'00001',NRCellCU,1700744665.4327984,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,4.0,1
4036,b'00002',NRCellCU,1700744665.4327984,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,3.0,1
4037,b'00002',NRCellCU,1700744665.4327984,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,2.0,1
4038,b'00002',NRCellCU,1700744665.4327984,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,4.0,1
4039,b'00010',NRCellCU,1700744665.4327984,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,4.0,1
4040,b'00010',NRCellCU,1700744665.4327984,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,2.0,1
4041,b'00003',NRCellCU,1700744665.4327984,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,47.0,2.0,1
4042,b'00003',NRCellCU,1700744665.4327984,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,3.0,1
4043,b'00003',NRCellCU,1700744665.4327984,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,1
4044,b'00012',NRCellCU,1700744665.4327984,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,2.0,1
4045,b'00012',NRCellCU,1700744665.4327984,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,3.0,1
4046,b'00012',NRCellCU,1700744665.4327984,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,1
4047,b'00001',NRCellCU,1700744665.4327984,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,3.0,1
4048,b'00001',NRCellCU,1700744665.4327984,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,24.0,2.0,1
4049,b'00011',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,5.0,1
4050,b'00011',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,1
4051,b'00005',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,3.0,1
4052,b'00005',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,5.0,1
4053,b'00007',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,4.0,1
4054,b'00006',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,1
4055,b'00006',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,1
4056,b'00006',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,5.0,1
4057,b'00007',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,1
4058,b'00005',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,1
4059,b'00009',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,3.0,1
4060,b'00009',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,28.0,4.0,1
4061,b'00004',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,54.0,5.0,1
4062,b'00004',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,1
4063,b'00007',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,1
4064,b'00011',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,3.0,1
4065,b'00004',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,1
4066,b'00009',NRCellCU,1700744665.509245,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,1
4067,b'00001',NRCellCU,1700744693.718434,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,1
4068,b'00001',NRCellCU,1700744693.718434,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,1
4069,b'00002',NRCellCU,1700744693.718434,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,2.0,1
4070,b'00002',NRCellCU,1700744693.718434,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,26.0,3.0,1
4071,b'00001',NRCellCU,1700744693.718434,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,2.0,1
4072,b'00002',NRCellCU,1700744693.718434,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,1
